R_hand : x,R_hand : y,R_hand : z,R_thumb : x,R_thumb : y,R_thumb : z,R_index : x,R_index : y,R_index : zx,R_middle : x,R_middle : y,R_middle : z,R_ring : x,R_ring : y,R_ring : z,R_pinky : x,R_pinky : y,R_pinky : z,R_hand_vec : x,R_hand_vec : y,R_hand_vec : z,R_fin_to_fin :x,R_fin_to_fin :y,R_fin_to_fin :z,R_dis_thumb,R_dis_index,R_dis_middle,R_dis_ring,R_dis_pinky,L_hand : x,L_hand : y,L_hand : z,L_thumb : x,L_thumb : y,L_thumb : z,L_index : x,L_index : y,L_index : zx,L_middle : x,L_middle : y,L_middle : z,L_ring : x,L_ring : y,L_ring : z,L_pinky : x,L_pinky : y,L_pinky : z,L_hand_vec : x,L_hand_vec : y,L_hand_vec : z,L_fin_to_fin :x,L_fin_to_fin :y,L_fin_to_fin :z,L_dis_thumb,L_dis_index,L_dis_middle,L_dis_ring,L_dis_pinky
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.5596,224.0934,-5.979823,-52.19519,265.8691,26.28521,55.53377,42.70552,-60.08854,31.7274,40.52373,-82.36963,8.801369,32.16151,-84.72523,-20.24705,13.17798,-76.56155,0.4745583,-0.8407044,-0.2607881,-23.80637,-2.181793,-22.28109,272.2162,92.29514,97.1265,91.05048,80.28246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.0158,224.0365,-6.569372,-51.68264,265.7774,25.85556,55.89581,42.35388,-60.01204,32.1735,40.18033,-82.368,9.256172,31.84541,-84.7878,-19.85902,12.95313,-76.68639,0.472797,-0.8430147,-0.2564943,-23.72231,-2.173553,-22.35596,271.9875,92.30188,97.1292,91.04272,80.26809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.5968,223.7984,-6.981273,-51.15656,265.3196,25.62047,56.2668,41.99434,-59.9241,32.59667,39.91634,-82.33239,9.686562,31.64539,-84.80637,-19.55508,12.90221,-76.76691,0.4692832,-0.8457367,-0.2539737,-23.67013,-2.078003,-22.40829,271.4183,92.30588,97.13125,91.03505,80.26224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1323,223.5255,-7.319675,-50.68697,264.9714,25.45468,56.46892,41.84659,-59.84221,32.89793,39.74899,-82.28987,9.989571,31.51158,-84.80772,-19.36971,12.88268,-76.81416,0.4679815,-0.8468877,-0.2525361,-23.57098,-2.097595,-22.44767,270.9741,92.30907,97.12816,91.02264,80.25936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.6651,223.2286,-7.790844,-50.33784,264.7036,25.24335,56.68414,41.83014,-59.65968,33.18915,39.71664,-82.18714,10.36281,31.36557,-84.79835,-19.04437,12.76523,-76.9028,0.4689953,-0.8468347,-0.2508273,-23.495,-2.113495,-22.52747,270.6273,92.31538,97.12701,91.0052,80.24762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.1456,222.9186,-8.083982,-49.8933,264.4702,25.06082,56.7514,41.80585,-59.61964,33.24429,39.71198,-82.16482,10.61443,31.04121,-84.84003,-18.93239,12.63579,-76.94194,0.4700167,-0.8463563,-0.25053,-23.50711,-2.093872,-22.54518,270.2996,92.31983,97.12508,90.96182,80.23815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.9136,222.7598,-8.195374,-49.68674,264.343,24.99725,56.77584,41.79079,-59.61001,33.25811,39.69109,-82.16393,10.72113,30.85286,-84.87075,-18.85679,12.54057,-76.96108,0.470491,-0.8460507,-0.2506719,-23.51773,-2.099701,-22.55392,270.1311,92.32182,97.12051,90.93891,80.22376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.4997,222.4859,-8.314103,-49.30607,264.1552,24.86412,56.77936,41.74176,-59.65012,33.29938,39.47717,-82.22457,10.75457,30.59077,-84.93538,-18.77003,12.30843,-76.99195,0.4713456,-0.8455704,-0.2506871,-23.47998,-2.264587,-22.57445,269.8653,92.32771,97.09879,90.91466,80.19708
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.2366,222.237,-8.44555,-49.10037,263.9781,24.79647,56.83373,41.68565,-59.63813,33.46816,39.20918,-82.25066,10.78709,30.47948,-84.95848,-18.69077,12.15993,-77.02171,0.4724304,-0.8449485,-0.250742,-23.36557,-2.476471,-22.61253,269.6482,92.32807,97.07033,90.90272,80.18449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.7805,221.9312,-8.355374,-48.67422,263.8553,24.73935,56.68886,41.60893,-59.82659,33.3326,38.99422,-82.38931,10.57704,30.2652,-85.05048,-18.82912,11.91202,-77.01731,0.4740953,-0.8440549,-0.2506094,-23.35626,-2.614716,-22.56272,269.4454,92.32632,97.05466,90.89246,80.17542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.4059,221.6731,-8.246449,-48.28648,263.6745,24.75288,56.66742,41.42435,-59.96561,33.3345,38.69479,-82.50272,10.40702,30.17271,-85.10377,-18.88492,11.7231,-77.01912,0.4747,-0.8436953,-0.2506752,-23.33293,-2.729553,-22.53711,269.1998,92.32035,97.03182,90.89197,80.16244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.9589,221.4709,-8.116058,-47.90406,263.5728,24.9007,56.7215,41.26402,-60.01366,33.39027,38.50133,-82.55917,10.41564,30.01205,-85.15652,-18.8397,11.54622,-77.0528,0.4761052,-0.8432285,-0.2495785,-23.33124,-2.762695,-22.54551,269.0454,92.313,97.02206,90.88918,80.15849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.6524,221.3594,-8.021586,-47.59067,263.453,24.99692,56.73566,41.20988,-60.03368,33.35546,38.51305,-82.56785,10.43986,29.91109,-85.17988,-18.83465,11.49767,-77.05921,0.4763249,-0.8430411,-0.2497927,-23.3802,-2.696838,-22.53416,268.8814,92.31052,97.02212,90.88055,80.15649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.1417,221.2578,-7.880779,-47.07135,263.2832,25.20367,56.8438,41.1015,-60.00129,33.43499,38.48352,-82.54778,10.56239,29.79707,-85.19652,-18.73055,11.40364,-77.10048,0.4762198,-0.8431112,-0.2497561,-23.40881,-2.617981,-22.54649,268.6429,92.30766,97.02069,90.87286,80.15835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.5276,221.1979,-7.481473,-46.36545,263.0583,25.66575,56.85905,41.11105,-59.97787,33.44547,38.5351,-82.51704,10.57978,29.80275,-85.18918,-18.72921,11.45383,-77.09614,0.4757127,-0.8429922,-0.2511206,-23.41359,-2.575958,-22.53918,268.3433,92.3061,97.01863,90.86987,80.16101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.9303,221.2279,-7.081512,-45.60012,262.7548,26.20741,56.94812,41.15553,-59.86143,33.52579,38.68532,-82.41347,10.67276,29.91499,-85.13833,-18.65255,11.61761,-77.08865,0.4748272,-0.8429303,-0.2529975,-23.42233,-2.470215,-22.55204,267.9669,92.30524,97.0181,90.86996,80.1595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.3695,221.5739,-6.33204,-44.91386,262.9483,26.90735,57.11687,40.8665,-59.8986,33.74931,38.30962,-82.49549,10.89394,29.50801,-85.25205,-18.43325,11.27904,-77.18855,0.4743294,-0.844385,-0.2490493,-23.36756,-2.556885,-22.59689,268.1102,92.3052,97.01623,90.86976,80.15656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.8373,221.8453,-5.646345,-44.35518,263.1351,27.59202,57.22401,40.73499,-59.88342,33.87196,38.20386,-82.49708,11.00684,29.38225,-85.28539,-18.28851,11.14198,-77.23876,0.4744247,-0.8448448,-0.2473022,-23.35205,-2.531128,-22.61366,268.27,92.30357,97.01862,90.87389,80.1526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.6526,221.9476,-5.429905,-44.20532,263.2346,27.86923,57.28737,40.71939,-59.83222,33.9533,38.21182,-82.4614,11.08946,29.37894,-85.27629,-18.21246,11.14227,-77.25662,0.4746876,-0.8448281,-0.2468545,-23.33407,-2.507568,-22.62917,268.3715,92.3028,97.01985,90.87433,80.15254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.2047,222.1206,-4.75307,-43.71325,263.3336,28.55338,57.29102,40.70114,-59.8415,33.95152,38.23767,-82.45248,11.07579,29.39328,-85.27428,-18.22677,11.18475,-77.24565,0.4739533,-0.8450648,-0.2474546,-23.3395,-2.46347,-22.61098,268.4599,92.30302,97.02184,90.87541,80.15114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.7991,222.3162,-4.211624,-43.21303,263.3585,29.11993,57.33172,40.65302,-59.83391,33.99358,38.24356,-82.43266,11.08797,29.42487,-85.26502,-18.22064,11.25963,-77.23447,0.4727017,-0.8455731,-0.2481115,-23.33814,-2.409454,-22.59875,268.4642,92.30217,97.02204,90.87843,80.14945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.4438,222.3894,-3.684252,-42.86997,263.3784,29.73006,57.32754,40.74487,-59.77444,34.00779,38.36118,-82.37261,11.08685,29.52304,-85.23357,-18.19498,11.35846,-77.22166,0.4730887,-0.8450847,-0.249036,-23.31975,-2.383698,-22.59817,268.4956,92.30154,97.02245,90.88063,80.14523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.4448,222.7152,-3.011999,-42.83005,263.5157,30.54969,57.66698,40.45638,-59.64244,34.41593,38.16283,-82.29781,11.47887,29.36028,-85.23785,-17.8867,11.32504,-77.29568,0.4707621,-0.8471622,-0.246372,-23.25105,-2.293549,-22.65536,268.7159,92.3007,97.02467,90.88059,80.14246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.4601,222.91,-2.677509,-42.81051,263.6109,30.93371,57.82783,40.28474,-59.60255,34.61723,38.03419,-82.2751,11.67294,29.23976,-85.25299,-17.74062,11.28593,-77.33386,0.4692053,-0.8484846,-0.2447862,-23.21061,-2.250549,-22.67255,268.85,92.3005,97.02651,90.88065,80.1413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.475,223.2266,-2.119668,-42.86372,263.9037,31.55192,57.97416,40.13899,-59.55823,34.79082,37.95421,-82.2448,11.85536,29.09637,-85.28134,-17.56635,11.21304,-77.37823,0.4685164,-0.8495349,-0.2424515,-23.18334,-2.184784,-22.68657,269.2173,92.30019,97.03159,90.88485,80.13551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.5601,223.5444,-1.615078,-43.06147,264.3107,32.10881,58.06019,40.05081,-59.52771,34.89019,37.93579,-82.22144,11.97485,28.98444,-85.3132,-17.37312,11.04562,-77.43921,0.4691555,-0.850052,-0.239384,-23.17,-2.115021,-22.69373,269.7135,92.29627,97.04028,90.89465,80.12904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.6785,223.747,-1.258469,-43.33264,264.6067,32.56755,58.086,40.08867,-59.47073,34.92572,38.0403,-82.16494,11.96471,29.09094,-85.29435,-17.35864,11.20773,-77.4136,0.4698566,-0.8499839,-0.2382479,-23.16028,-2.04837,-22.69421,270.1019,92.29221,97.04611,90.90965,80.12366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.7198,223.8469,-0.9104197,-43.38037,264.6596,32.91528,57.92542,40.31265,-59.46868,34.72514,38.36584,-82.10863,11.77865,29.35915,-85.23761,-17.57365,11.61792,-77.29562,0.4696978,-0.8494242,-0.2405463,-23.20028,-1.946808,-22.63995,270.2036,92.28753,97.05463,90.91835,80.11506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.7806,223.9059,-0.4724307,-43.335,264.593,33.36411,57.70186,40.56895,-59.50915,34.49523,38.65532,-82.07523,11.57037,29.58775,-85.18957,-17.80412,11.94905,-77.18693,0.4684009,-0.849187,-0.2438893,-23.20663,-1.913635,-22.56607,270.1861,92.28588,97.05925,90.92068,80.10985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.8163,223.9141,-0.2831201,-43.2371,264.4505,33.5253,57.60274,40.65826,-59.54398,34.4064,38.74448,-82.07158,11.45168,29.7067,-85.1655,-17.91779,12.09659,-77.13506,0.4668925,-0.8494518,-0.2458517,-23.19634,-1.913788,-22.5276,270.0508,92.28573,97.06018,90.9219,80.10738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.1307,223.959,0.34303,-43.28368,264.1853,34.13848,57.58839,40.60658,-59.59101,34.38589,38.76631,-82.07168,11.38174,29.79047,-85.14745,-18.01042,12.30328,-77.0709,0.4636185,-0.8507296,-0.2476226,-23.2025,-1.840271,-22.48066,269.8755,92.28438,97.06171,90.92362,80.09788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.8991,223.9944,1.378525,-43.87267,263.9857,35.22005,57.81803,40.31735,-59.56294,34.68265,38.50903,-82.07146,11.66756,29.54437,-85.19656,-17.7767,12.17589,-77.13866,0.4613553,-0.8530084,-0.2439832,-23.13538,-1.808319,-22.50853,269.9143,92.28303,97.0647,90.92554,80.09142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.5477,223.3549,2.639017,-44.54319,263.3144,36.56003,57.69538,40.595,-59.48846,34.58414,38.78244,-81.98355,11.57655,29.80147,-85.1189,-17.85861,12.46541,-77.06057,0.4622979,-0.8517412,-0.2466121,-23.11124,-1.812561,-22.4951,269.5463,92.27995,97.06412,90.92509,80.07901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.1331,222.4673,3.784177,-45.26211,262.5425,37.86152,57.56431,40.93233,-59.38,34.54928,38.94533,-81.89992,11.50385,30.02933,-85.04806,-17.87378,12.59727,-77.03019,0.4653119,-0.8496073,-0.2482985,-23.01503,-1.987,-22.51991,269.0924,92.27724,97.04632,90.92454,80.0738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.3735,221.8148,4.72501,-45.47816,261.9692,38.71701,57.3512,41.04048,-59.50534,34.31324,38.98479,-81.97267,11.25019,30.08191,-85.06261,-18.07786,12.60313,-76.97983,0.4661405,-0.8487215,-0.2497695,-23.03796,-2.055695,-22.46733,268.6916,92.27333,97.03984,90.92379,80.07211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.1903,219.5448,7.05608,-45.83353,258.9777,41.23767,57.2703,41.30441,-59.39151,34.18844,39.43658,-81.7851,11.08883,30.70505,-84.83185,-18.36986,13.48729,-76.74773,0.4599966,-0.8487594,-0.2607886,-23.08186,-1.867828,-22.39358,266.2155,92.26751,97.02008,90.89667,80.05981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.7821,215.6536,11.45121,-45.90639,254.3095,45.70301,57.11311,41.53389,-59.3578,34.01639,39.8089,-81.62802,10.73326,31.44841,-84.58629,-18.72108,14.42416,-76.45749,0.4529615,-0.8485183,-0.273574,-23.09672,-1.724991,-22.27022,262.43,92.25139,96.97936,90.87929,80.02676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.9228,210.532,17.12315,-45.72814,248.1367,52.02952,57.39147,42.00459,-58.70686,34.52679,40.43323,-81.02551,11.23074,32.18631,-84.15047,-18.40338,15.74406,-76.19814,0.4472454,-0.8465819,-0.2885666,-22.86469,-1.571365,-22.31866,257.6237,92.22073,96.91273,90.79311,79.95446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.5474,204.0766,24.74981,-45.45711,240.7018,60.81068,58.49846,41.95932,-57.55647,36.30724,40.29378,-80.18465,12.95188,32.11702,-83.80498,-16.82244,16.48682,-76.26358,0.4441733,-0.8464699,-0.2935963,-22.19122,-1.665543,-22.62817,252.3918,92.1705,96.80589,90.67816,79.81819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.8498,196.0183,33.76122,-44.85838,230.4632,71.84895,61.17777,40.91391,-55.34266,40.13073,39.59227,-78.54436,16.67633,31.78131,-83.10914,-13.28746,17.20226,-76.55661,0.4335459,-0.8521142,-0.293154,-21.04704,-1.32164,-23.2017,245.5358,92.08408,96.68112,90.52779,79.58259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.8743,191.269,39.53286,-44.26919,225.0664,78.61228,62.52804,40.18895,-54.23536,42.22315,38.86465,-77.70791,18.75657,31.15688,-82.80714,-11.23,16.97314,-76.79893,0.4333238,-0.8545116,-0.2864269,-20.30489,-1.324295,-23.47255,242.4759,92.01294,96.60111,90.44105,79.44984
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.2245,180.2833,53.22268,-44.68034,212.8146,95.19708,66.96389,37.82056,-50.14662,49.02861,36.58974,-74.5638,25.87357,28.84505,-81.48491,-3.878075,15.26469,-77.41751,0.4411196,-0.8625981,-0.2476653,-17.93528,-1.23082,-24.41718,237.3792,91.8109,96.44881,90.22898,79.0033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.23925,166.5068,70.03024,-45.57817,196.6588,113.6629,72.60007,34.75471,-43.58556,58.23632,33.20833,-69.01887,35.99485,25.29889,-78.35521,6.680069,12.28052,-77.0785,0.452063,-0.8728309,-0.183862,-14.36375,-1.546387,-25.4333,231.6707,91.53339,96.2178,89.86213,78.33601
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0799,142.4063,99.18801,-52.64605,167.8557,145.8706,82.72478,26.23528,-27.95088,75.93652,20.62231,-54.07583,57.39862,11.30499,-66.17893,27.96825,2.678146,-71.38104,0.4232447,-0.905898,-0.01458575,-6.788261,-5.612961,-26.12495,228.5287,91.17527,95.47685,88.32925,76.71146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.59721,134.8051,108.346,-49.55332,153.8529,151.2712,85.75166,15.13718,-26.62216,79.87857,6.069458,-50.84491,60.8211,-0.2795715,-63.57317,31.51045,-6.485382,-68.51976,0.3250095,-0.9439201,0.05816944,-5.873098,-9.067719,-24.22274,221.3803,91.05614,94.88219,87.982,75.69627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.7321,120.657,126.5616,-56.33727,136.9943,169.2059,89.22942,1.382797,-13.323,86.68641,-13.54947,-32.56459,69.98289,-17.42648,-49.28127,42.37394,-22.19508,-56.92475,0.234634,-0.9295785,0.2843075,-2.543008,-14.93227,-19.24159,224.8821,90.22917,93.58726,87.34948,74.35455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.0621,182.6639,87.99293,-54.64948,195.6768,115.5698,66.4995,8.022186,-9.029984,64.19624,-0.3415527,-19.79391,51.25392,-8.572815,-30.51657,31.299,-18.42303,-40.2873,0.8127492,-0.5573609,-0.1696687,-2.303261,-8.363739,-10.76393,233.7357,67.58756,67.17941,60.26374,54.24115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.1419,186.409,84.31169,-52.54954,199.8051,109.8031,65.77602,8.852982,-12.57086,63.07977,1.289429,-23.82997,49.50794,-6.884659,-33.88783,28.96916,-16.51633,-42.78814,0.8041189,-0.5437914,-0.2401744,-2.696243,-7.563553,-11.25911,233.9664,67.54914,67.44322,60.3889,54.24782
49.63556,211.7899,164.3723,-14.25488,209.2047,150.8892,-53.43406,13.39488,-72.46614,-33.29008,11.13145,-90.08577,-14.21938,3.401184,-88.42468,16.73648,-2.253448,-75.12181,-0.3677524,-0.8676931,-0.3344651,20.14398,-2.263428,-17.61963,258.3357,91.02726,96.68291,89.62524,76.99659,-108.6485,206.2743,69.3531,-48.93145,224.4468,93.72076,63.47443,14.08492,-18.63625,60.74108,9.655945,-32.11767,46.78307,1.62233,-41.67054,25.18499,-9.971497,-48.21975,0.7991176,-0.4700725,-0.3747571,-2.733345,-4.42897,-13.48142,248.1012,67.63651,69.38488,62.67154,55.30695
51.11402,219.7811,154.1602,-11.85673,219.7289,136.3087,-48.74246,21.48882,-73.84862,-27.29539,20.70332,-90.34856,-7.260124,13.67036,-88.50087,21.72812,5.192505,-73.89888,-0.3539772,-0.8216515,-0.4467538,21.44707,-0.7854919,-16.49994,258.8464,91.05611,96.62571,89.84427,77.2018,-105.6296,221.1932,56.25546,-45.56736,241.5624,82.05894,62.80269,15.48438,-21.59258,59.54372,13.36345,-36.83669,45.07634,5.524643,-46.10455,22.66859,-6.214249,-51.88253,0.7756618,-0.4556943,-0.4366822,-3.258972,-2.120926,-15.24411,259.1572,68.19225,71.28098,64.71497,56.95857
52.37875,224.3776,147.7124,-10.16821,224.5873,127.9483,-46.97496,24.45871,-74.1117,-24.73807,24.76125,-90.06095,-4.269619,18.22639,-87.96883,24.23111,8.973694,-73.10096,-0.3319062,-0.8023345,-0.4960822,22.23689,0.302536,-15.94925,258.6766,91.09017,96.62332,89.93857,77.53337,-104.0091,227.8236,50.55848,-43.49444,249.0336,75.22955,62.1992,17.02101,-23.89523,58.21107,15.87198,-39.95971,43.33986,7.88504,-48.84906,20.63358,-4.085251,-54.02156,0.7599798,-0.4439483,-0.4747005,-3.988129,-1.149033,-16.06448,263.7593,68.7709,72.36868,65.77802,57.97209
55.1507,233.4532,133.7293,-7.125054,234.1607,110.7658,-43.91118,29.66034,-74.19174,-20.06586,32.28796,-88.86543,1.197212,26.60303,-86.11221,29.13961,15.34085,-71.07634,-0.2860252,-0.7620822,-0.580879,23.84532,2.627625,-14.67368,259.1352,91.17204,96.65514,90.13583,78.33456,-101.734,239.5975,38.86457,-40.63113,262.7295,63.05676,61.11227,21.1705,-27.84754,55.06627,22.47385,-45.83323,39.43327,13.28862,-53.86843,16.46489,0.1383667,-57.5498,0.7292663,-0.4166607,-0.5427379,-6.045998,1.303345,-17.9857,273.2285,70.4158,75.08698,68.06892,59.85893
57.91131,241.6308,119.4222,-4.650164,242.9982,94.0619,-40.97652,33.39804,-74.42416,-15.55879,38.08508,-87.58044,6.296043,32.64673,-84.03168,33.97179,19.28342,-68.86515,-0.2473214,-0.7301262,-0.6369834,25.41774,4.687042,-13.15628,260.6096,91.28779,96.76199,90.37019,79.17286,-99.17352,248.3657,26.63552,-38.23926,274.4667,52.56236,59.76458,25.46223,-31.16176,51.46952,28.04726,-50.25571,34.80956,19.11125,-58.74361,11.99616,3.927414,-60.66492,0.7030628,-0.3889589,-0.5953265,-8.295055,2.585022,-19.09395,282.0585,72.04988,77.21008,70.90668,61.96423
59.5785,244.9688,112.2134,-3.348174,246.6389,86.04766,-39.75418,34.92311,-74.47555,-13.5839,40.59773,-86.85284,8.622135,35.32405,-82.89796,36.0766,20.75282,-67.77635,-0.2293994,-0.7167549,-0.6585123,26.17028,5.674622,-12.37729,261.2397,91.35987,96.83034,90.52184,79.53511,-98.36755,251.466,20.8711,-37.46752,278.7125,47.47915,59.47176,27.36012,-32.25201,50.11576,30.50087,-52.07904,33.19048,20.73528,-60.36269,10.42106,5.009995,-61.90603,0.6962534,-0.3827135,-0.6072574,-9.356003,3.140747,-19.82702,285.1995,72.97711,78.44819,71.93896,62.97662
62.59099,250.8004,97.27623,-1.463793,253.3217,70.11845,-37.22285,36.87871,-75.1159,-9.479462,43.34984,-86.21299,13.55853,38.59123,-81.14951,40.12336,21.5276,-65.95468,-0.2030176,-0.703881,-0.6806875,27.74339,6.47113,-11.09709,262.851,91.58591,96.96262,90.87552,80.14575,-99.02544,254.5448,13.19002,-34.39025,275.3827,42.49158,60.18765,45.28256,-38.18013,44.79483,46.41171,-63.35804,26.18569,37.54697,-74.21698,-1.643295,15.14191,-77.44717,0.6725209,-0.5879037,-0.4495386,-15.39282,1.12915,-25.1779,280.7559,84.44398,90.41496,87.19877,78.93062
66.19202,253.7522,84.75151,1.440807,256.7344,56.66496,-35.20536,37.92757,-75.98825,-6.100327,43.63435,-86.46369,17.49177,39.42491,-80.27777,43.38015,21.032,-64.57534,-0.1818659,-0.706081,-0.6843789,29.10503,5.706787,-10.47544,262.9174,91.93548,97.04195,91.13071,80.58633,-97.53262,254.8367,4.779742,-32.18358,276.4862,32.45691,59.89771,47.68695,-43.10984,43.66739,46.87027,-68.24281,24.09697,37.5473,-78.72198,-4.857681,17.379,-79.57467,0.652741,-0.6213133,-0.4334731,-16.23032,-0.8166809,-25.13297,280.2389,87.86489,93.59885,90.48544,81.59506
71.29325,255.7298,68.55766,5.733078,260.3566,39.81699,-31.94214,38.78673,-77.50327,-1.289421,43.265,-87.01825,22.868,39.68657,-79.20741,47.40897,19.45473,-62.7585,-0.1597216,-0.716409,-0.6791518,30.65272,4.478271,-9.514979,263.446,92.36594,97.18898,91.49744,81.023,-94.51856,252.4134,-9.066586,-29.14851,277.7789,16.69452,57.40022,48.82607,-48.02559,40.23103,46.67241,-72.43954,19.37957,36.70564,-81.49828,-9.599144,17.71785,-79.89311,0.6341669,-0.6312661,-0.44647,-17.16919,-2.153656,-24.41395,279.8026,89.3601,95.10172,91.4595,82.39524
72.98211,255.9032,63.85596,7.019801,261.231,35.2511,-31.01121,38.83241,-77.99267,0.1278076,43.22423,-87.14045,24.27592,39.38127,-79.05447,48.55338,18.73045,-62.31311,-0.1564748,-0.721432,-0.674575,31.13902,4.391815,-9.147778,263.6921,92.47977,97.27183,91.59592,81.18611,-92.99205,251.8497,-13.68776,-27.89338,279.0977,11.55453,56.42271,48.616,-50.07933,38.97099,45.59225,-74.20157,17.91768,35.27295,-82.63571,-10.90632,16.08496,-80.18063,0.6314703,-0.6384634,-0.4400111,-17.45173,-3.023743,-24.12224,280.726,89.74953,95.41103,91.61815,82.50217
75.79217,256.1883,55.90771,9.179315,262.0778,27.501,-29.62621,37.83115,-79.23257,2.489555,42.99307,-87.45251,26.40334,38.51855,-79.00996,50.77917,17.53864,-61.4291,-0.1432066,-0.7377977,-0.6596563,32.11577,5.161926,-8.219952,263.6765,92.66449,97.481,91.77903,81.60676,-90.91482,248.9988,-21.8113,-25.43359,277.7126,2.886841,56.10175,46.23254,-53.56376,37.72557,42.98602,-77.22535,16.34231,32.23264,-84.43279,-12.79739,13.52573,-80.53191,0.6082363,-0.6682318,-0.4283863,-18.37618,-3.246521,-23.66159,278.8898,90.29912,96.09772,91.84176,82.65656
78.01498,256.3213,50.36321,10.96279,262.3021,22.24312,-28.88008,36.81723,-80.20917,3.857605,42.31216,-87.90213,27.90636,38.47919,-78.76201,52.7318,17.51447,-60.40242,-0.1243497,-0.754187,-0.6447783,32.73769,5.494934,-7.692966,263.4716,92.86053,97.63188,91.99384,82.07224,-90.14497,245.865,-27.84476,-24.23182,275.2862,-3.702657,56.5897,43.10309,-56.4353,37.62672,39.46692,-79.7382,15.87599,28.80096,-85.96603,-13.71601,10.83725,-80.91013,0.5851584,-0.702356,-0.4053216,-18.96298,-3.636169,-23.3029,276.3755,90.80315,96.60014,92.04185,82.77695
79.32718,256.0301,46.49298,11.94079,263.1882,19.06679,-28.3006,36.6727,-80.70869,4.950356,41.62308,-88.30101,29.09525,38.34085,-78.62379,54.04659,16.94272,-59.85986,-0.1229469,-0.76546,-0.631629,33.25095,4.950378,-7.592319,264.148,93.05753,97.74484,92.18598,82.40929,-89.59236,241.9113,-32.20295,-22.63475,270.5002,-8.424626,57.17712,40.81491,-58.36849,37.53939,37.40863,-81.3624,15.66847,26.52316,-86.82879,-14.70215,10.06377,-80.96236,0.5563331,-0.7308052,-0.3954962,-19.63773,-3.406281,-22.99391,271.5763,91.33434,97.10022,92.13152,82.89955
79.79254,255.7479,45.58933,12.2759,263.3799,18.5619,-28.21385,36.45784,-80.91306,5.281563,41.51994,-88.40098,29.47195,38.53401,-78.50626,54.4745,16.89915,-59.66578,-0.1218298,-0.770225,-0.6260279,33.49541,5.062103,-7.487926,264.3184,93.12421,97.80865,92.28596,82.54125,-89.3632,240.1852,-33.70114,-22.14835,268.8622,-9.739973,57.32095,39.95758,-59.14505,37.44481,36.5462,-82.02514,15.54569,25.55325,-87.19081,-15.22339,9.806168,-80.99351,0.5470151,-0.7408054,-0.3898484,-19.87614,-3.411377,-22.88009,269.9487,91.54472,97.29266,92.1785,82.99313
